time,zone,sensor_idx,sensor_value,online,stale
2026-02-22T13:30:13.003863,1,5,0.00,0,1
2026-02-22T13:30:13.003863,1,6,0.00,0,1
2026-02-22T13:30:13.003863,1,7,0.00,0,1
2026-02-22T13:30:13.003863,1,8,0.00,0,1
2026-02-22T13:30:13.007765,2,0,0.00,0,1
2026-02-22T13:30:13.007765,2,1,0.00,0,1
2026-02-22T13:30:13.007765,2,2,0.00,0,1
2026-02-22T13:30:13.007765,2,3,0.00,0,1
2026-02-22T13:30:13.007765,2,4,0.00,0,1
2026-02-22T13:30:13.007765,2,5,0.00,0,1
2026-02-22T13:30:13.007765,2,6,0.00,0,1
2026-02-22T13:30:13.007765,2,7,0.00,0,1
2026-02-22T13:30:13.007765,2,8,0.00,0,1
2026-02-22T13:30:13.029097,3,0,0.00,0,1
2026-02-22T13:30:13.029097,3,1,0.00,0,1
2026-02-22T13:30:13.029097,3,2,0.00,0,1
2026-02-22T13:30:13.029097,3,3,0.00,0,1
2026-02-22T13:30:13.029097,3,4,0.00,0,1
2026-02-22T13:30:13.029097,3,5,0.00,0,1
2026-02-22T13:30:13.029097,3,6,0.00,0,1
2026-02-22T13:30:13.029097,3,7,0.00,0,1
2026-02-22T13:30:13.029097,3,8,0.00,0,1
2026-02-22T13:30:13.053968,4,0,0.00,0,1
2026-02-22T13:30:13.053968,4,1,0.00,0,1
2026-02-22T13:30:13.053968,4,2,0.00,0,1
2026-02-22T13:30:13.053968,4,3,0.00,0,1
2026-02-22T13:30:13.053968,4,4,0.00,0,1
2026-02-22T13:30:13.053968,4,5,0.00,0,1
2026-02-22T13:30:13.053968,4,6,0.00,0,1
2026-02-22T13:30:13.053968,4,7,0.00,0,1
2026-02-22T13:30:13.053968,4,8,0.00,0,1
2026-02-22T13:30:13.077171,5,0,0.00,0,1
2026-02-22T13:30:13.077171,5,1,0.00,0,1
2026-02-22T13:30:13.077171,5,2,0.00,0,1
2026-02-22T13:30:13.077171,5,3,0.00,0,1
2026-02-22T13:30:13.077171,5,4,0.00,0,1
2026-02-22T13:30:13.077171,5,5,0.00,0,1
2026-02-22T13:30:13.077171,5,6,0.00,0,1
2026-02-22T13:30:13.077171,5,7,0.00,0,1
2026-02-22T13:30:13.077171,5,8,0.00,0,1
2026-02-22T13:30:13.100258,6,0,0.00,0,1
2026-02-22T13:30:13.100258,6,1,0.00,0,1
2026-02-22T13:30:13.100258,6,2,0.00,0,1
2026-02-22T13:30:13.100258,6,3,0.00,0,1
2026-02-22T13:30:13.100258,6,4,0.00,0,1
2026-02-22T13:30:13.100258,6,5,0.00,0,1
2026-02-22T13:30:13.100258,6,6,0.00,0,1
2026-02-22T13:30:13.100258,6,7,0.00,0,1
2026-02-22T13:30:13.100258,6,8,0.00,0,1
2026-02-22T13:30:13.119572,7,0,0.00,0,1
2026-02-22T13:30:13.119572,7,1,0.00,0,1
2026-02-22T13:30:13.119572,7,2,0.00,0,1
2026-02-22T13:30:13.119572,7,3,0.00,0,1
2026-02-22T13:30:13.119572,7,4,0.00,0,1
2026-02-22T13:30:13.119572,7,5,0.00,0,1
2026-02-22T13:30:13.119572,7,6,0.00,0,1
2026-02-22T13:30:13.119572,7,7,0.00,0,1
2026-02-22T13:30:13.119572,7,8,0.00,0,1
2026-02-22T13:30:13.140975,8,0,0.00,0,1
2026-02-22T13:30:13.140975,8,1,0.00,0,1
2026-02-22T13:30:13.140975,8,2,0.00,0,1
2026-02-22T13:30:13.140975,8,3,0.00,0,1
2026-02-22T13:30:13.140975,8,4,0.00,0,1
2026-02-22T13:30:13.140975,8,5,0.00,0,1
2026-02-22T13:30:13.140975,8,6,0.00,0,1
2026-02-22T13:30:13.140975,8,7,0.00,0,1
2026-02-22T13:30:13.140975,8,8,0.00,0,1
2026-02-22T13:30:13.167923,9,0,0.00,0,1
2026-02-22T13:30:13.167923,9,1,0.00,0,1
2026-02-22T13:30:13.167923,9,2,0.00,0,1
2026-02-22T13:30:13.167923,9,3,0.00,0,1
2026-02-22T13:30:13.167923,9,4,0.00,0,1
2026-02-22T13:30:13.167923,9,5,0.00,0,1
2026-02-22T13:30:13.167923,9,6,0.00,0,1
2026-02-22T13:30:13.167923,9,7,0.00,0,1
2026-02-22T13:30:13.167923,9,8,0.00,0,1
2026-02-22T13:30:13.192425,10,0,0.00,0,1
2026-02-22T13:30:13.192425,10,1,0.00,0,1
2026-02-22T13:30:13.192425,10,2,0.00,0,1
2026-02-22T13:30:13.192425,10,3,0.00,0,1
2026-02-22T13:30:13.192425,10,4,0.00,0,1
2026-02-22T13:30:13.192425,10,5,0.00,0,1
2026-02-22T13:30:13.192425,10,6,0.00,0,1
2026-02-22T13:30:13.192425,10,7,0.00,0,1
2026-02-22T13:30:13.192425,10,8,0.00,0,1
2026-02-22T13:30:13.218566,11,0,0.00,0,1
2026-02-22T13:30:13.218566,11,1,0.00,0,1
2026-02-22T13:30:13.218566,11,2,0.00,0,1
2026-02-22T13:30:13.218566,11,3,0.00,0,1
2026-02-22T13:30:13.218566,11,4,0.00,0,1
2026-02-22T13:30:13.218566,11,5,0.00,0,1
2026-02-22T13:30:13.218566,11,6,0.00,0,1
2026-02-22T13:30:13.218566,11,7,0.00,0,1
2026-02-22T13:30:13.218566,11,8,0.00,0,1
2026-02-22T13:30:13.239972,12,0,0.00,0,1
2026-02-22T13:30:13.239972,12,1,0.00,0,1
2026-02-22T13:30:13.239972,12,2,0.00,0,1
2026-02-22T13:30:13.239972,12,3,0.00,0,1
2026-02-22T13:30:13.239972,12,4,0.00,0,1
2026-02-22T13:30:13.239972,12,5,0.00,0,1
2026-02-22T13:30:13.239972,12,6,0.00,0,1
2026-02-22T13:30:13.239972,12,7,0.00,0,1
2026-02-22T13:30:13.239972,12,8,0.00,0,1
2026-02-22T13:30:13.261328,13,0,0.00,0,1
2026-02-22T13:30:13.261328,13,1,0.00,0,1
2026-02-22T13:30:13.261328,13,2,0.00,0,1
2026-02-22T13:30:13.261328,13,3,0.00,0,1
2026-02-22T13:30:13.261328,13,4,0.00,0,1
2026-02-22T13:30:13.261328,13,5,0.00,0,1
2026-02-22T13:30:13.261328,13,6,0.00,0,1
2026-02-22T13:30:13.261328,13,7,0.00,0,1
2026-02-22T13:30:13.261328,13,8,0.00,0,1
2026-02-22T13:30:13.289310,14,0,0.00,0,1
2026-02-22T13:30:13.289310,14,1,0.00,0,1
2026-02-22T13:30:13.289310,14,2,0.00,0,1
2026-02-22T13:30:13.289310,14,3,0.00,0,1
2026-02-22T13:30:13.289310,14,4,0.00,0,1
2026-02-22T13:30:13.289310,14,5,0.00,0,1
2026-02-22T13:30:13.289310,14,6,0.00,0,1
2026-02-22T13:30:13.289310,14,7,0.00,0,1
2026-02-22T13:30:13.289310,14,8,0.00,0,1
2026-02-22T13:30:13.319042,15,0,0.00,0,1
2026-02-22T13:30:13.319042,15,1,0.00,0,1
2026-02-22T13:30:13.319042,15,2,0.00,0,1
2026-02-22T13:30:13.319042,15,3,0.00,0,1
2026-02-22T13:30:13.319042,15,4,0.00,0,1
2026-02-22T13:30:13.319042,15,5,0.00,0,1
2026-02-22T13:30:13.319042,15,6,0.00,0,1
2026-02-22T13:30:13.319042,15,7,0.00,0,1
2026-02-22T13:30:13.319042,15,8,0.00,0,1
2026-02-22T13:30:13.341981,16,0,0.00,0,1
2026-02-22T13:30:13.341981,16,1,0.00,0,1
2026-02-22T13:30:13.341981,16,2,0.00,0,1
2026-02-22T13:30:13.341981,16,3,0.00,0,1
2026-02-22T13:30:13.341981,16,4,0.00,0,1
2026-02-22T13:30:13.341981,16,5,0.00,0,1
2026-02-22T13:30:13.341981,16,6,0.00,0,1
2026-02-22T13:30:13.341981,16,7,0.00,0,1
2026-02-22T13:30:13.341981,16,8,0.00,0,1
2026-02-22T13:30:13.368114,17,0,0.00,0,1
2026-02-22T13:30:13.368114,17,1,0.00,0,1
2026-02-22T13:30:13.368114,17,2,0.00,0,1
2026-02-22T13:30:13.368114,17,3,0.00,0,1
2026-02-22T13:30:13.368114,17,4,0.00,0,1
2026-02-22T13:30:13.368114,17,5,0.00,0,1
2026-02-22T13:30:13.368114,17,6,0.00,0,1
2026-02-22T13:30:13.368114,17,7,0.00,0,1
2026-02-22T13:30:13.368114,17,8,0.00,0,1
2026-02-22T13:30:13.390614,18,0,0.00,0,1
2026-02-22T13:30:13.390614,18,1,0.00,0,1
2026-02-22T13:30:13.390614,18,2,0.00,0,1
2026-02-22T13:30:13.390614,18,3,0.00,0,1
2026-02-22T13:30:13.390614,18,4,0.00,0,1
2026-02-22T13:30:13.390614,18,5,0.00,0,1
2026-02-22T13:30:13.390614,18,6,0.00,0,1
2026-02-22T13:30:13.390614,18,7,0.00,0,1
2026-02-22T13:30:13.390614,18,8,0.00,0,1
2026-02-22T13:30:13.412991,19,0,0.00,0,1
2026-02-22T13:30:13.412991,19,1,0.00,0,1
2026-02-22T13:30:13.412991,19,2,0.00,0,1
2026-02-22T13:30:13.412991,19,3,0.00,0,1
2026-02-22T13:30:13.412991,19,4,0.00,0,1
2026-02-22T13:30:13.412991,19,5,0.00,0,1
2026-02-22T13:30:13.412991,19,6,0.00,0,1
2026-02-22T13:30:13.412991,19,7,0.00,0,1
2026-02-22T13:30:13.412991,19,8,0.00,0,1
2026-02-22T13:30:13.435303,20,0,0.00,0,1
2026-02-22T13:30:13.435303,20,1,0.00,0,1
2026-02-22T13:30:13.435303,20,2,0.00,0,1
2026-02-22T13:30:13.435303,20,3,0.00,0,1
2026-02-22T13:30:13.435303,20,4,0.00,0,1
2026-02-22T13:30:13.435303,20,5,0.00,0,1
2026-02-22T13:30:13.435303,20,6,0.00,0,1
2026-02-22T13:30:13.435303,20,7,0.00,0,1
2026-02-22T13:30:13.435303,20,8,0.00,0,1
2026-02-22T13:31:08.580727,1,0,0.00,0,1
2026-02-22T13:31:08.580727,1,1,0.00,0,1
2026-02-22T13:31:08.580727,1,2,0.00,0,1
2026-02-22T13:31:08.580727,1,3,0.00,0,1
2026-02-22T13:31:08.580727,1,4,0.00,0,1
2026-02-22T13:31:08.580727,1,5,0.00,0,1
2026-02-22T13:31:08.580727,1,6,0.00,0,1
2026-02-22T13:31:08.580727,1,7,0.00,0,1
2026-02-22T13:31:08.580727,1,8,0.00,0,1
2026-02-22T13:31:08.585898,2,0,0.00,0,1
2026-02-22T13:31:08.585898,2,1,0.00,0,1
2026-02-22T13:31:08.585898,2,2,0.00,0,1
2026-02-22T13:31:08.585898,2,3,0.00,0,1
2026-02-22T13:31:08.585898,2,4,0.00,0,1
2026-02-22T13:31:08.585898,2,5,0.00,0,1
2026-02-22T13:31:08.585898,2,6,0.00,0,1
2026-02-22T13:31:08.585898,2,7,0.00,0,1
2026-02-22T13:31:08.585898,2,8,0.00,0,1
2026-02-22T13:31:08.615259,3,0,0.00,0,1
2026-02-22T13:31:08.615259,3,1,0.00,0,1
2026-02-22T13:31:08.615259,3,2,0.00,0,1
2026-02-22T13:31:08.615259,3,3,0.00,0,1
2026-02-22T13:31:08.615259,3,4,0.00,0,1
2026-02-22T13:31:08.615259,3,5,0.00,0,1
2026-02-22T13:31:08.615259,3,6,0.00,0,1
2026-02-22T13:31:08.615259,3,7,0.00,0,1
2026-02-22T13:31:08.615259,3,8,0.00,0,1
2026-02-22T13:31:08.643778,4,0,0.00,0,1
2026-02-22T13:31:08.643778,4,1,0.00,0,1
2026-02-22T13:31:08.643778,4,2,0.00,0,1
2026-02-22T13:31:08.643778,4,3,0.00,0,1
2026-02-22T13:31:08.643778,4,4,0.00,0,1
2026-02-22T13:31:08.643778,4,5,0.00,0,1
2026-02-22T13:31:08.643778,4,6,0.00,0,1
2026-02-22T13:31:08.643778,4,7,0.00,0,1
2026-02-22T13:31:08.643778,4,8,0.00,0,1
2026-02-22T13:31:08.673511,5,0,0.00,0,1
2026-02-22T13:31:08.673511,5,1,0.00,0,1
2026-02-22T13:31:08.673511,5,2,0.00,0,1
2026-02-22T13:31:08.673511,5,3,0.00,0,1
2026-02-22T13:31:08.673511,5,4,0.00,0,1
2026-02-22T13:31:08.673511,5,5,0.00,0,1
2026-02-22T13:31:08.673511,5,6,0.00,0,1
2026-02-22T13:31:08.673511,5,7,0.00,0,1
2026-02-22T13:31:08.673511,5,8,0.00,0,1
2026-02-22T13:31:08.697221,6,0,0.00,0,1
2026-02-22T13:31:08.697221,6,1,0.00,0,1
2026-02-22T13:31:08.697221,6,2,0.00,0,1
2026-02-22T13:31:08.697221,6,3,0.00,0,1
2026-02-22T13:31:08.697221,6,4,0.00,0,1
2026-02-22T13:31:08.697221,6,5,0.00,0,1
2026-02-22T13:31:08.697221,6,6,0.00,0,1
2026-02-22T13:31:08.697221,6,7,0.00,0,1
2026-02-22T13:31:08.697221,6,8,0.00,0,1
2026-02-22T13:31:08.720824,7,0,0.00,0,1
2026-02-22T13:31:08.720824,7,1,0.00,0,1
2026-02-22T13:31:08.720824,7,2,0.00,0,1
2026-02-22T13:31:08.720824,7,3,0.00,0,1
2026-02-22T13:31:08.720824,7,4,0.00,0,1
2026-02-22T13:31:08.720824,7,5,0.00,0,1
2026-02-22T13:31:08.720824,7,6,0.00,0,1
2026-02-22T13:31:08.720824,7,7,0.00,0,1
2026-02-22T13:31:08.720824,7,8,0.00,0,1
2026-02-22T13:31:08.743054,8,0,0.00,0,1
2026-02-22T13:31:08.743054,8,1,0.00,0,1
2026-02-22T13:31:08.743054,8,2,0.00,0,1
2026-02-22T13:31:08.743054,8,3,0.00,0,1
2026-02-22T13:31:08.743054,8,4,0.00,0,1
2026-02-22T13:31:08.743054,8,5,0.00,0,1
2026-02-22T13:31:08.743054,8,6,0.00,0,1
2026-02-22T13:31:08.743054,8,7,0.00,0,1
2026-02-22T13:31:08.743054,8,8,0.00,0,1
2026-02-22T13:31:08.765820,9,0,0.00,0,1
2026-02-22T13:31:08.765820,9,1,0.00,0,1
2026-02-22T13:31:08.765820,9,2,0.00,0,1
2026-02-22T13:31:08.765820,9,3,0.00,0,1
2026-02-22T13:31:08.765820,9,4,0.00,0,1
2026-02-22T13:31:08.765820,9,5,0.00,0,1
2026-02-22T13:31:08.765820,9,6,0.00,0,1
2026-02-22T13:31:08.765820,9,7,0.00,0,1
2026-02-22T13:31:08.765820,9,8,0.00,0,1
2026-02-22T13:31:08.788395,10,0,0.00,0,1
2026-02-22T13:31:08.788395,10,1,0.00,0,1
2026-02-22T13:31:08.788395,10,2,0.00,0,1
2026-02-22T13:31:08.788395,10,3,0.00,0,1
2026-02-22T13:31:08.788395,10,4,0.00,0,1
2026-02-22T13:31:08.788395,10,5,0.00,0,1
2026-02-22T13:31:08.788395,10,6,0.00,0,1
2026-02-22T13:31:08.788395,10,7,0.00,0,1
2026-02-22T13:31:08.788395,10,8,0.00,0,1
2026-02-22T13:31:08.812721,11,0,0.00,0,1
2026-02-22T13:31:08.812721,11,1,0.00,0,1
2026-02-22T13:31:08.812721,11,2,0.00,0,1
2026-02-22T13:31:08.812721,11,3,0.00,0,1
2026-02-22T13:31:08.812721,11,4,0.00,0,1
2026-02-22T13:31:08.812721,11,5,0.00,0,1
2026-02-22T13:31:08.812721,11,6,0.00,0,1
2026-02-22T13:31:08.812721,11,7,0.00,0,1
2026-02-22T13:31:08.812721,11,8,0.00,0,1
2026-02-22T13:31:08.835319,12,0,0.00,0,1
2026-02-22T13:31:08.835319,12,1,0.00,0,1
2026-02-22T13:31:08.835319,12,2,0.00,0,1
2026-02-22T13:31:08.835319,12,3,0.00,0,1
2026-02-22T13:31:08.835319,12,4,0.00,0,1
2026-02-22T13:31:08.835319,12,5,0.00,0,1
2026-02-22T13:31:08.835319,12,6,0.00,0,1
2026-02-22T13:31:08.835319,12,7,0.00,0,1
2026-02-22T13:31:08.835319,12,8,0.00,0,1
2026-02-22T13:31:08.863878,13,0,0.00,0,1
2026-02-22T13:31:08.863878,13,1,0.00,0,1
2026-02-22T13:31:08.863878,13,2,0.00,0,1
2026-02-22T13:31:08.863878,13,3,0.00,0,1
2026-02-22T13:31:08.863878,13,4,0.00,0,1
2026-02-22T13:31:08.863878,13,5,0.00,0,1
2026-02-22T13:31:08.863878,13,6,0.00,0,1
2026-02-22T13:31:08.863878,13,7,0.00,0,1
2026-02-22T13:31:08.863878,13,8,0.00,0,1
2026-02-22T13:31:08.889386,14,0,0.00,0,1
2026-02-22T13:31:08.889386,14,1,0.00,0,1
2026-02-22T13:31:08.889386,14,2,0.00,0,1
2026-02-22T13:31:08.889386,14,3,0.00,0,1
2026-02-22T13:31:08.889386,14,4,0.00,0,1
2026-02-22T13:31:08.889386,14,5,0.00,0,1
2026-02-22T13:31:08.889386,14,6,0.00,0,1
2026-02-22T13:31:08.889386,14,7,0.00,0,1
2026-02-22T13:31:08.889386,14,8,0.00,0,1
2026-02-22T13:31:08.904649,15,0,0.00,0,1
2026-02-22T13:31:08.904649,15,1,0.00,0,1
2026-02-22T13:31:08.904649,15,2,0.00,0,1
2026-02-22T13:31:08.904649,15,3,0.00,0,1
2026-02-22T13:31:08.904649,15,4,0.00,0,1
2026-02-22T13:31:08.904649,15,5,0.00,0,1
2026-02-22T13:31:08.904649,15,6,0.00,0,1
2026-02-22T13:31:08.904649,15,7,0.00,0,1
2026-02-22T13:31:08.904649,15,8,0.00,0,1
2026-02-22T13:31:08.927413,16,0,0.00,0,1
2026-02-22T13:31:08.927413,16,1,0.00,0,1
2026-02-22T13:31:08.927413,16,2,0.00,0,1
2026-02-22T13:31:08.927413,16,3,0.00,0,1
2026-02-22T13:31:08.927413,16,4,0.00,0,1
2026-02-22T13:31:08.927413,16,5,0.00,0,1
2026-02-22T13:31:08.927413,16,6,0.00,0,1
2026-02-22T13:31:08.927413,16,7,0.00,0,1
2026-02-22T13:31:08.927413,16,8,0.00,0,1
2026-02-22T13:31:08.950955,17,0,0.00,0,1
2026-02-22T13:31:08.950955,17,1,0.00,0,1
2026-02-22T13:31:08.950955,17,2,0.00,0,1
2026-02-22T13:31:08.950955,17,3,0.00,0,1
2026-02-22T13:31:08.950955,17,4,0.00,0,1
2026-02-22T13:31:08.950955,17,5,0.00,0,1
2026-02-22T13:31:08.950955,17,6,0.00,0,1
2026-02-22T13:31:08.950955,17,7,0.00,0,1
2026-02-22T13:31:08.950955,17,8,0.00,0,1
2026-02-22T13:31:08.972877,18,0,0.00,0,1
2026-02-22T13:31:08.972877,18,1,0.00,0,1
2026-02-22T13:31:08.972877,18,2,0.00,0,1
2026-02-22T13:31:08.972877,18,3,0.00,0,1
2026-02-22T13:31:08.972877,18,4,0.00,0,1
2026-02-22T13:31:08.972877,18,5,0.00,0,1
2026-02-22T13:31:08.972877,18,6,0.00,0,1
2026-02-22T13:31:08.972877,18,7,0.00,0,1
2026-02-22T13:31:08.972877,18,8,0.00,0,1
2026-02-22T13:31:08.995926,19,0,0.00,0,1
2026-02-22T13:31:08.995926,19,1,0.00,0,1
2026-02-22T13:31:08.995926,19,2,0.00,0,1
2026-02-22T13:31:08.995926,19,3,0.00,0,1
2026-02-22T13:31:08.995926,19,4,0.00,0,1
2026-02-22T13:31:08.995926,19,5,0.00,0,1
2026-02-22T13:31:08.995926,19,6,0.00,0,1
2026-02-22T13:31:08.995926,19,7,0.00,0,1
2026-02-22T13:31:08.995926,19,8,0.00,0,1
2026-02-22T13:31:09.018893,20,0,0.00,0,1
2026-02-22T13:31:09.018893,20,1,0.00,0,1
2026-02-22T13:31:09.018893,20,2,0.00,0,1
2026-02-22T13:31:09.018893,20,3,0.00,0,1
2026-02-22T13:31:09.018893,20,4,0.00,0,1
2026-02-22T13:31:09.018893,20,5,0.00,0,1
2026-02-22T13:31:09.018893,20,6,0.00,0,1
2026-02-22T13:31:09.018893,20,7,0.00,0,1
2026-02-22T13:31:09.018893,20,8,0.00,0,1
2026-02-22T13:32:00.626579,1,0,0.00,0,1
2026-02-22T13:32:00.626579,1,1,0.00,0,1
2026-02-22T13:32:00.626579,1,2,0.00,0,1
2026-02-22T13:32:00.626579,1,3,0.00,0,1
2026-02-22T13:32:00.626579,1,4,0.00,0,1
2026-02-22T13:32:00.626579,1,5,0.00,0,1
2026-02-22T13:32:00.626579,1,6,0.00,0,1
2026-02-22T13:32:00.626579,1,7,0.00,0,1
2026-02-22T13:32:00.626579,1,8,0.00,0,1
2026-02-22T13:32:00.628240,2,0,0.00,0,1
2026-02-22T13:32:00.628240,2,1,0.00,0,1
2026-02-22T13:32:00.628240,2,2,0.00,0,1
2026-02-22T13:32:00.628240,2,3,0.00,0,1
2026-02-22T13:32:00.628240,2,4,0.00,0,1
2026-02-22T13:32:00.628240,2,5,0.00,0,1
2026-02-22T13:32:00.628240,2,6,0.00,0,1
2026-02-22T13:32:00.628240,2,7,0.00,0,1
2026-02-22T13:32:00.628240,2,8,0.00,0,1
2026-02-22T13:32:00.654511,3,0,0.00,0,1
2026-02-22T13:32:00.654511,3,1,0.00,0,1
2026-02-22T13:32:00.654511,3,2,0.00,0,1
2026-02-22T13:32:00.654511,3,3,0.00,0,1
2026-02-22T13:32:00.654511,3,4,0.00,0,1
2026-02-22T13:32:00.654511,3,5,0.00,0,1
2026-02-22T13:32:00.654511,3,6,0.00,0,1
2026-02-22T13:32:00.654511,3,7,0.00,0,1
2026-02-22T13:32:00.654511,3,8,0.00,0,1
2026-02-22T13:32:00.677328,4,0,0.00,0,1
2026-02-22T13:32:00.677328,4,1,0.00,0,1
2026-02-22T13:32:00.677328,4,2,0.00,0,1
2026-02-22T13:32:00.677328,4,3,0.00,0,1
2026-02-22T13:32:00.677328,4,4,0.00,0,1
2026-02-22T13:32:00.677328,4,5,0.00,0,1
2026-02-22T13:32:00.677328,4,6,0.00,0,1
2026-02-22T13:32:00.677328,4,7,0.00,0,1
2026-02-22T13:32:00.677328,4,8,0.00,0,1
2026-02-22T13:32:00.699035,5,0,0.00,0,1
2026-02-22T13:32:00.699035,5,1,0.00,0,1
2026-02-22T13:32:00.699035,5,2,0.00,0,1
2026-02-22T13:32:00.699035,5,3,0.00,0,1
2026-02-22T13:32:00.699035,5,4,0.00,0,1
2026-02-22T13:32:00.699035,5,5,0.00,0,1
2026-02-22T13:32:00.699035,5,6,0.00,0,1
2026-02-22T13:32:00.699035,5,7,0.00,0,1
2026-02-22T13:32:00.699035,5,8,0.00,0,1
2026-02-22T13:32:00.722515,6,0,0.00,0,1
2026-02-22T13:32:00.722515,6,1,0.00,0,1
2026-02-22T13:32:00.722515,6,2,0.00,0,1
2026-02-22T13:32:00.722515,6,3,0.00,0,1
2026-02-22T13:32:00.722515,6,4,0.00,0,1
2026-02-22T13:32:00.722515,6,5,0.00,0,1
2026-02-22T13:32:00.722515,6,6,0.00,0,1
2026-02-22T13:32:00.722515,6,7,0.00,0,1
2026-02-22T13:32:00.722515,6,8,0.00,0,1
2026-02-22T13:32:00.742686,7,0,0.00,0,1
2026-02-22T13:32:00.742686,7,1,0.00,0,1
2026-02-22T13:32:00.742686,7,2,0.00,0,1
2026-02-22T13:32:00.742686,7,3,0.00,0,1
2026-02-22T13:32:00.742686,7,4,0.00,0,1
2026-02-22T13:32:00.742686,7,5,0.00,0,1
2026-02-22T13:32:00.742686,7,6,0.00,0,1
2026-02-22T13:32:00.742686,7,7,0.00,0,1
2026-02-22T13:32:00.742686,7,8,0.00,0,1
2026-02-22T13:32:00.764150,8,0,0.00,0,1
2026-02-22T13:32:00.764150,8,1,0.00,0,1
2026-02-22T13:32:00.764150,8,2,0.00,0,1
2026-02-22T13:32:00.764150,8,3,0.00,0,1
2026-02-22T13:32:00.764150,8,4,0.00,0,1
2026-02-22T13:32:00.764150,8,5,0.00,0,1
2026-02-22T13:32:00.764150,8,6,0.00,0,1
2026-02-22T13:32:00.764150,8,7,0.00,0,1
2026-02-22T13:32:00.764150,8,8,0.00,0,1
2026-02-22T13:32:00.795889,9,0,0.00,0,1
2026-02-22T13:32:00.795889,9,1,0.00,0,1
2026-02-22T13:32:00.795889,9,2,0.00,0,1
2026-02-22T13:32:00.795889,9,3,0.00,0,1
2026-02-22T13:32:00.795889,9,4,0.00,0,1
2026-02-22T13:32:00.795889,9,5,0.00,0,1
2026-02-22T13:32:00.795889,9,6,0.00,0,1
2026-02-22T13:32:00.795889,9,7,0.00,0,1
2026-02-22T13:32:00.795889,9,8,0.00,0,1
2026-02-22T13:32:00.825402,10,0,0.00,0,1
2026-02-22T13:32:00.825402,10,1,0.00,0,1
2026-02-22T13:32:00.825402,10,2,0.00,0,1
2026-02-22T13:32:00.825402,10,3,0.00,0,1
2026-02-22T13:32:00.825402,10,4,0.00,0,1
2026-02-22T13:32:00.825402,10,5,0.00,0,1
2026-02-22T13:32:00.825402,10,6,0.00,0,1
2026-02-22T13:32:00.825402,10,7,0.00,0,1
2026-02-22T13:32:00.825402,10,8,0.00,0,1
2026-02-22T13:32:00.849372,11,0,0.00,0,1
2026-02-22T13:32:00.849372,11,1,0.00,0,1
2026-02-22T13:32:00.849372,11,2,0.00,0,1
2026-02-22T13:32:00.849372,11,3,0.00,0,1
2026-02-22T13:32:00.849372,11,4,0.00,0,1
2026-02-22T13:32:00.849372,11,5,0.00,0,1
2026-02-22T13:32:00.849372,11,6,0.00,0,1
2026-02-22T13:32:00.849372,11,7,0.00,0,1
2026-02-22T13:32:00.849372,11,8,0.00,0,1
2026-02-22T13:32:00.872830,12,0,0.00,0,1
2026-02-22T13:32:00.872830,12,1,0.00,0,1
2026-02-22T13:32:00.872830,12,2,0.00,0,1
2026-02-22T13:32:00.872830,12,3,0.00,0,1
2026-02-22T13:32:00.872830,12,4,0.00,0,1
2026-02-22T13:32:00.872830,12,5,0.00,0,1
2026-02-22T13:32:00.872830,12,6,0.00,0,1
2026-02-22T13:32:00.872830,12,7,0.00,0,1
2026-02-22T13:32:00.872830,12,8,0.00,0,1
2026-02-22T13:32:00.896158,13,0,0.00,0,1
2026-02-22T13:32:00.896158,13,1,0.00,0,1
2026-02-22T13:32:00.896158,13,2,0.00,0,1
2026-02-22T13:32:00.896158,13,3,0.00,0,1
2026-02-22T13:32:00.896158,13,4,0.00,0,1
2026-02-22T13:32:00.896158,13,5,0.00,0,1
2026-02-22T13:32:00.896158,13,6,0.00,0,1
2026-02-22T13:32:00.896158,13,7,0.00,0,1
2026-02-22T13:32:00.896158,13,8,0.00,0,1
2026-02-22T13:32:00.916293,14,0,0.00,0,1
2026-02-22T13:32:00.916293,14,1,0.00,0,1
2026-02-22T13:32:00.916293,14,2,0.00,0,1
2026-02-22T13:32:00.916293,14,3,0.00,0,1
2026-02-22T13:32:00.916293,14,4,0.00,0,1
2026-02-22T13:32:00.916293,14,5,0.00,0,1
2026-02-22T13:32:00.916293,14,6,0.00,0,1
2026-02-22T13:32:00.916293,14,7,0.00,0,1
2026-02-22T13:32:00.916293,14,8,0.00,0,1
2026-02-22T13:32:00.936599,15,0,0.00,0,1
2026-02-22T13:32:00.936599,15,1,0.00,0,1
2026-02-22T13:32:00.936599,15,2,0.00,0,1
2026-02-22T13:32:00.936599,15,3,0.00,0,1
2026-02-22T13:32:00.936599,15,4,0.00,0,1
2026-02-22T13:32:00.936599,15,5,0.00,0,1
2026-02-22T13:32:00.936599,15,6,0.00,0,1
2026-02-22T13:32:00.936599,15,7,0.00,0,1
2026-02-22T13:32:00.936599,15,8,0.00,0,1
2026-02-22T13:32:00.959137,16,0,0.00,0,1
2026-02-22T13:32:00.959137,16,1,0.00,0,1
2026-02-22T13:32:00.959137,16,2,0.00,0,1
2026-02-22T13:32:00.959137,16,3,0.00,0,1
2026-02-22T13:32:00.959137,16,4,0.00,0,1
2026-02-22T13:32:00.959137,16,5,0.00,0,1
2026-02-22T13:32:00.959137,16,6,0.00,0,1
2026-02-22T13:32:00.959137,16,7,0.00,0,1
2026-02-22T13:32:00.959137,16,8,0.00,0,1
